,day_type,hour,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,indoor_dry_bulb_temperature,non_shiftable_load,solar_generation,dhw_storage_soc,electrical_storage_soc,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,cooling_demand,dhw_demand,indoor_dry_bulb_temperature_set_point,occupant_count,net_electricity_consumption
18,5,19,36.11,24.89306204801829,24.264335214361783,34.77935957493004,56.38,0.0,72.68285341984947,69.20958130048587,330.48,0.0,131.84624128055546,213.0252125478632,0.4388801,26.459463,0.62408745,67.321686,0.0,0.0,0.02915,0.02893,0.02893,0.02893,2.425167,0.0,26.5,3.0,0.67788136
19,5,20,32.61,26.02791278830218,27.67641791850945,31.5115755854899,0.0,0.0,141.08924867572455,0.0,0.0,0.0,330.48743357900315,0.0,0.4360906,24.512663,0.59456456,-0.0,0.0,0.0,0.02915,0.02893,0.02893,0.02893,3.6458,0.45299163,24.444445,3.0,0.67788136
20,5,21,31.19,23.88933759822409,28.88935328227254,30.25556367677984,0.0,0.0,258.6650722092882,0.0,0.0,0.0,338.32026950666096,0.0,0.44039643,21.815445,0.5288647,0.0,0.0,0.0,0.02915,0.02893,0.02893,0.02893,8.104759,0.0,21.666666,3.0,0.67788136
21,5,22,29.6,24.212109493887365,32.6857586876924,32.217402669824935,0.0,0.0,146.9366187271115,0.0,0.0,0.0,600.1001625702797,0.0,0.44714594,24.36137,0.4542192,0.0,0.0,0.0,0.02915,0.02893,0.02893,0.02893,2.9250584,0.4529954,24.444445,3.0,0.67788136
22,5,23,28.04,23.865452169578944,33.5369373614559,28.45532217453683,0.0,0.0,212.7984328021577,0.0,0.0,0.0,856.487359324078,0.0,0.44966364,22.881008,0.42151,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,3.1341848,0.0,22.833334,3.0,0.67788136
23,5,24,26.8,25.31902366153993,35.419364551362406,27.428365376403484,0.0,0.0,170.47556840108956,0.0,0.0,0.0,626.9551643037104,0.0,0.44306177,20.818808,0.3560788,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,6.387691,0.0,20.722221,3.0,0.67788136
24,6,1,25.85,24.82681988194357,38.48764406758493,26.930542526983366,0.0,77.06422114262794,108.35413693073932,0.0,0.0,158.09053072116893,858.2539115839511,0.0,0.43100208,20.558743,0.3542106,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,6.112397,0.0,20.555555,3.0,0.67788136
25,6,2,25.19,28.007140303573685,40.08721556251146,26.82291451930996,0.0,170.9846952598166,132.38854855811138,0.0,0.0,329.766010684188,1096.818864330259,0.0,0.39826325,21.598043,0.3527389,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,3.2023733,0.0,21.666666,3.0,0.67788136
26,6,3,24.85,28.575554007722147,39.172871382469,26.50530483928044,0.0,186.0111805220868,109.95351411617712,0.0,0.0,438.34098384053794,808.9185850161413,0.0,0.38313133,22.219463,0.3514371,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,1.6611965,0.0,22.222221,3.0,0.67788136
27,6,4,24.76,31.373488214867177,41.76142338346026,25.137736405234083,0.0,170.15962278833226,121.7054934457032,0.0,0.0,618.1786929734171,894.9290243593049,0.0,0.37263355,22.222187,0.35007867,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,1.3634886,0.0,22.222221,3.0,0.67788136
28,6,5,24.75,34.88600250262938,38.33062007050624,23.99377635947804,0.0,190.49629421077503,76.06129409433092,0.0,0.0,810.0702248522309,752.3161765990822,0.0,0.37101117,22.22223,1.3546944,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,1.5253298,0.0,22.222221,3.0,0.67788136
29,6,6,24.69,36.86639480871608,39.30374736323736,26.774896951151213,0.0,144.76385325871007,64.60322894491696,0.0,0.0,831.3776434140611,463.53648415790593,0.0,0.36689994,22.222021,1.3658526,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,1.6484553,0.0,22.222221,3.0,0.67788136
30,6,7,25.41,38.79588188854575,35.60645114514002,26.33353827562356,64.66,119.97657711877868,52.00547630967436,103.55491804468112,180.9,699.2215123743548,274.5748303050939,89.15014891008894,0.37266985,22.222225,1.4007384,29.413557,0.0,0.0,0.02893,0.02893,0.02893,0.02893,1.7824824,0.0,22.222221,3.0,0.67788136
31,6,8,27.01,39.33432597867883,31.813728998023983,26.191482881011897,149.62,101.84259075963638,0.0,107.6261333360914,288.82,966.9036129801902,0.0,128.80284274871804,0.38154596,22.331993,0.40251273,135.22647,0.0,0.0,0.02893,0.02893,0.02893,0.02893,1.8510537,0.0,22.333334,3.0,0.67788136
32,6,9,29.38,40.44803090148305,32.68168159264051,28.21856433425292,203.7,100.25750090882384,0.0,240.3348477938981,457.82,988.9263512201918,0.0,411.44829590344574,0.406686,24.259184,0.3551725,298.613,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.3867634,0.0,24.444445,3.0,0.67788136
33,6,10,32.06,40.090436803847886,31.403639364112166,31.022391632794644,185.7,122.70626751830478,0.0,347.77079461601346,670.79,847.1080132866292,0.0,556.2994880568515,0.42412165,24.444231,0.44680247,466.0647,0.0,0.0,0.02893,0.02893,0.02893,0.02893,1.0734125,0.225318,24.444445,3.0,0.67788136
34,6,11,34.51,39.04517650085882,28.66623024961157,30.64762968303506,167.12,99.2646495747963,0.0,146.73324007277645,767.73,827.8542819073365,0.0,678.1330947967546,0.46214747,24.444448,1.4623153,583.1921,0.0,0.0,0.02893,0.02893,0.02893,0.02893,2.0327563,0.0,24.444445,3.0,0.67788136
35,6,12,36.64,37.700897216788114,28.19200878221228,34.18820262181242,157.48,73.49269114851019,0.0,216.5897949976586,799.56,672.7493093026396,0.0,775.808798559414,0.4817733,24.444448,1.662307,648.8753,0.0,0.0,0.02893,0.02893,0.02893,0.02893,2.8338466,0.20422593,24.444445,3.0,0.67788136
36,6,13,38.33,36.22551485286853,27.482831709402,29.897132641324617,124.03,56.45125506740853,0.0,190.3789506345949,839.03,385.5740696499622,0.0,844.2439160146371,0.48428798,24.44445,6.279381,671.3684,0.0,0.0,0.02893,0.02893,0.02893,0.02893,4.397444,0.12140638,24.444445,3.0,0.67788136
37,6,14,39.51,31.75471807227609,25.527333793484832,30.43063270860908,120.41,0.0,0.0,265.12125328877545,852.89,0.0,0.0,709.7009274422425,0.4828102,24.444454,3.2178285,672.6154,0.0,0.0,0.02893,0.02893,0.02893,0.02893,5.4083204,0.13954163,24.444445,3.0,0.67788136
38,6,15,40.18,31.456697993032908,25.747561861816827,33.16775326939943,118.06,0.0,0.0,204.501748145158,842.73,0.0,0.0,352.66111509544174,0.48004398,24.444456,0.44612357,632.5983,0.0,0.0,0.02893,0.02893,0.02893,0.02893,5.937724,0.52377975,24.444445,3.0,0.67788136
39,6,16,40.32,30.163491740667222,25.1924044161346,32.783798134091725,111.57,0.0,0.0,308.0222082481549,799.73,0.0,0.0,318.83025387939574,0.4737787,24.590378,0.40504846,541.6831,0.0,0.0,0.02893,0.02893,0.02893,0.02893,6.2209563,0.22531508,24.61111,3.0,0.67788136
40,6,17,39.76,29.50876055633288,25.03267862409501,29.29611818485099,103.02,0.0,0.0,142.37486852612608,722.1,0.0,0.0,134.34720001173264,0.46469244,24.983442,1.4341825,411.01535,0.0,0.0,0.02893,0.02893,0.02893,0.02893,5.993321,0.0,25.0,3.0,0.67788136
41,6,18,38.66,28.5104820918744,25.21206266459477,30.366834730376087,85.92,0.0,0.0,182.21087787076212,591.91,0.0,0.0,130.3986387485122,0.45898956,24.519558,0.43356785,241.4041,0.0,0.0,0.02893,0.02893,0.02893,0.02893,6.689406,0.0,24.5,3.0,0.67788136
42,6,19,36.54,27.47832927601706,26.463562640301905,28.7962377750595,53.13,0.0,73.8249106001679,82.38211089189207,345.33,0.0,68.85533367607634,59.024347700834014,0.45085248,24.44527,0.54890317,66.47773,0.0,0.0,0.02893,0.02893,0.02893,0.02893,6.0470967,0.67595136,24.444445,3.0,0.67788136
43,6,20,32.42,26.319718644473905,27.45731855518511,26.47549111575224,0.0,0.0,213.34871743201137,0.0,0.0,0.0,133.19031851294255,0.0,0.44455013,24.444458,0.5184278,-0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,4.6728415,0.22531796,24.444445,3.0,0.67788136
44,6,21,31.33,26.500878976159896,29.38753334183412,25.49045599546359,0.0,0.0,280.4220796068541,0.0,0.0,0.0,253.3674365822784,0.0,0.4466484,24.44445,0.5288647,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,5.1626325,1.6547514,24.444445,3.0,0.67788136
45,6,22,30.82,24.340866919752905,29.288176994824905,24.32311662540001,0.0,0.0,181.329044743444,0.0,0.0,0.0,328.3686503565699,0.0,0.45803782,22.09901,0.63532966,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,7.1651354,0.0,22.0,3.0,0.67788136
46,6,23,29.33,25.656776073630123,32.22680191631647,24.608050697653702,0.0,0.0,162.34358813841163,0.0,0.0,0.0,668.4029513975348,0.0,0.4585723,20.353502,0.54354215,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,9.692888,0.0,20.0,3.0,0.67788136
47,6,24,27.83,24.162153043831527,31.60593168285845,26.663084430521625,0.0,0.0,216.86152336637736,0.0,0.0,0.0,605.1265075277515,0.0,0.45503083,20.01496,0.3749853,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,8.609599,0.0,20.0,3.0,0.67788136
48,7,1,26.69,24.533361953502947,31.76898523867333,26.551667914999207,0.0,97.63429055699972,221.60734608481212,0.0,0.0,69.3229492493905,559.5832715022001,0.0,0.46807435,20.003242,0.3542106,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,6.258777,0.0,20.0,3.0,0.67788136
49,7,2,25.99,25.99850418392333,32.67228676785357,24.6283578498522,0.0,146.53538199991507,244.2880549392357,0.0,0.0,132.76718887539607,443.4880907005513,0.0,0.4455433,20.00089,0.3527389,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,4.927834,0.0,20.0,3.0,0.67788136
50,7,3,25.54,27.508979710832147,30.415347089159628,25.49586041390521,0.0,246.46404586032483,197.08438797829467,0.0,0.0,256.9218899446504,573.1357251076358,0.0,0.42211232,20.000519,0.3514371,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,4.0368824,0.0,20.0,3.0,0.67788136
51,7,4,25.23,31.18653473627435,30.56899346343963,25.325017941317736,0.0,249.1193603620277,292.26595525273035,0.0,0.0,395.1054462371846,277.9926411289068,0.0,0.40063187,20.000193,0.33485606,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,3.442475,0.0,20.0,3.0,0.67788136
52,7,5,25.04,33.02885434941454,31.698323163513788,22.6739190110215,0.0,227.7327821367201,279.6363955457386,0.0,0.0,552.2035742514463,257.439565950648,0.0,0.38880092,20.00008,0.34860697,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,3.0771916,0.0,20.0,3.0,0.67788136
53,7,6,24.9,31.298825578361587,29.21026561684449,25.28813964072561,0.0,199.98626927021016,95.68747481662928,0.0,0.0,675.6647528737046,155.26336906993473,0.0,0.3875193,19.999914,0.3487769,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,2.980497,0.0,20.0,3.0,0.67788136
54,7,7,25.33,31.442841282687816,27.416724695131773,22.0243887181507,81.66,242.4099968883233,60.78577888536572,42.512275521672485,65.88,679.4321480739507,60.77901199918429,47.85340736946583,0.39486527,20.00001,0.3817803,32.998703,0.0,0.0,0.02893,0.02893,0.02893,0.02893,2.7799356,0.0,20.0,3.0,0.67788136
55,7,8,26.38,31.61651185637191,25.73394646725804,24.243373408531102,167.86,280.6671385575304,0.0,65.68265875591122,146.64,533.2992807192073,0.0,31.203717797261625,0.40610728,20.00001,0.3546071,130.09343,0.0,0.0,0.02893,0.02893,0.02893,0.02915,2.95144,0.4482977,20.0,3.0,0.67788136
56,7,9,28.36,31.7712875905259,27.34591274953068,26.613784411325955,228.13,253.8078893834952,0.0,122.69004782004964,304.44,491.55349020474665,0.0,57.61156414667861,0.41679135,20.000008,1.4229493,261.739,0.0,0.0,0.02893,0.02893,0.02893,0.02915,3.6129777,0.0,20.0,3.0,0.67788136
57,7,10,30.53,32.21741549846276,26.174506677907456,27.516031601396875,252.27,241.13401870561867,0.0,389.9560946144972,444.23,299.4979018667899,0.0,85.69828497938347,0.4094445,22.321589,0.40067595,392.09894,0.0,0.0,0.02893,0.02893,0.02893,0.02915,1.3367581,0.0,22.444445,3.0,0.67788136
58,7,11,32.62,31.857414951074485,24.56322884898536,27.660181398796503,207.91,249.82795196498031,0.0,315.28367467784994,659.51,220.8640041055841,0.0,166.23553474927556,0.4289981,22.769943,0.44335723,536.63324,0.0,0.0,0.02893,0.02893,0.02893,0.02915,1.6173991,0.0,22.777779,3.0,0.67788136
59,7,12,32.22,30.91601225669699,24.32691108505905,30.52710222195405,183.22,117.7501149807971,0.0,347.8775804419798,708.77,192.2444195339909,0.0,226.1019587310754,0.46796656,24.340084,0.44522104,620.5233,0.0,0.0,0.02893,0.02893,0.02893,0.02915,0.8860507,0.0,24.444445,3.0,0.67788136
60,7,13,31.18,29.42933775944206,23.794840878157103,30.8714035008072,263.15,72.46836982107064,0.0,266.19024147330924,610.15,40.35623952749564,0.0,237.0405966448268,0.50073916,24.444302,0.4501277,640.3423,0.0,0.0,0.02893,0.02893,0.02893,0.02915,0.98227805,0.0,24.444445,3.0,0.67788136
61,7,14,31.74,27.61720976481272,25.213738300639804,28.60386250168576,292.62,0.0,0.0,262.2558095325906,552.8,0.0,0.0,247.3155176241549,0.5184655,24.444448,0.45038512,605.63446,0.0,0.0,0.02893,0.02893,0.02893,0.02915,1.330747,0.22415218,24.444445,3.0,0.67788136
62,7,15,31.79,26.42230437212543,23.92534242664044,27.71474299919623,271.8,0.0,0.0,412.0584132864988,518.42,0.0,0.0,276.28192093575484,0.5223841,24.391453,0.44612357,543.27075,0.0,0.0,0.02893,0.02893,0.02893,0.02915,1.8620614,0.16414416,24.38889,3.0,0.67788136
63,7,16,31.57,25.946805643405384,24.12207335147299,31.428908225387666,290.89,0.0,0.0,227.7476146928098,299.29,0.0,0.0,294.87288729932607,0.5204963,23.584305,2.4340649,390.21967,0.0,0.0,0.02893,0.02893,0.02893,0.05867,3.8122509,0.05994774,23.555555,3.0,0.67788136
64,7,17,31.08,25.12518101044784,23.61997198710192,27.688641056947905,218.77,0.0,0.0,314.9373637956822,223.27,0.0,0.0,270.3331794528437,0.51699936,22.246485,0.47108787,266.47968,0.0,0.0,0.02893,0.02893,0.02893,0.05867,7.105975,1.0041308,22.222221,3.0,0.67788136
65,7,18,30.12,24.3401489182438,24.68216437989807,30.12034577275623,130.27,0.0,0.0,236.3482543448463,180.99,0.0,0.0,192.0456286699101,0.5139038,22.554699,0.5017745,149.0907,0.0,0.0,0.02893,0.02893,0.02893,0.05867,6.489724,0.0,22.555555,3.0,0.67788136
66,7,19,28.69,24.04523793668768,22.49267044032181,27.32825969770141,66.24,0.0,36.97860562050204,92.12798958871774,48.42,0.0,41.14915469260066,193.2401596489897,0.509745,24.380112,0.62408745,47.793148,0.0,0.0,0.02893,0.02893,0.02893,0.02915,2.2906046,0.44830364,24.444445,3.0,0.67788136
67,7,20,26.94,25.3105979562696,24.56487161798708,27.0482204932829,0.0,0.0,86.70972168238612,0.0,0.0,0.0,58.68322662195551,0.0,0.49888206,24.444458,0.59456456,-0.0,0.0,0.0,0.02893,0.02893,0.02915,0.02915,1.6873094,0.22407809,24.444445,3.0,0.67788136
68,7,21,26.31,24.56968519956736,27.09028474819668,24.785995420759324,0.0,0.0,175.38558436340122,0.0,0.0,0.0,57.96304308482274,0.0,0.4943189,24.44445,0.6107575,0.0,0.0,0.0,0.02893,0.02893,0.02915,0.02915,1.3755348,0.0,24.444445,3.0,0.67788136
69,7,22,25.89,23.62082754839484,29.518233960848605,23.56903917604841,0.0,0.0,235.8149949408444,0.0,0.0,0.0,90.36596455131898,0.0,0.49825162,22.320206,0.63532966,0.0,0.0,0.0,0.02893,0.02893,0.02915,0.02915,3.602185,0.0,22.222221,3.0,0.67788136
70,7,23,25.39,24.66559187350602,29.72890489034892,25.935088048177384,0.0,0.0,349.5567752025429,0.0,0.0,0.0,121.44188375481842,0.0,0.4894354,24.326002,0.4825261,0.0,0.0,0.0,0.02893,0.02893,0.02915,0.02893,0.7970844,0.0,24.444445,3.0,0.67788136
71,7,24,24.88,22.730866889005547,28.97120264551291,23.087920202301845,0.0,0.0,345.8500830681708,0.0,0.0,0.0,131.65875761316747,0.0,0.49427885,24.44432,0.39389178,0.0,0.0,0.0,0.02893,0.02893,0.02915,0.02893,0.6281952,0.4483018,24.444445,3.0,0.67788136
72,1,1,24.76,23.054962995776243,28.98804736360919,24.41054438466296,0.0,43.89603337526181,380.77561944888544,0.0,0.0,29.760708707881463,167.56880021050202,0.0,0.4824811,23.268932,0.35946807,0.0,0.0,0.0,0.02893,0.02893,0.02915,0.02893,1.4065609,0.0,23.222221,3.0,0.67788136
73,1,2,24.63,23.969801444678925,28.53706067385426,21.669212318602064,0.0,106.26233388749424,362.57963394021726,0.0,0.0,52.048623262948425,255.1836905784737,0.0,0.45889592,23.553041,0.3527389,0.0,0.0,0.0,0.02893,0.02915,0.02915,0.02893,1.2711984,0.0,23.555555,3.0,0.67788136
74,1,3,24.46,26.55469777801856,30.609999351998347,21.105866953495514,0.0,143.82683786256942,298.473136139738,0.0,0.0,65.06107729019887,175.50917593894636,0.0,0.41301814,23.807457,0.3514371,0.0,0.0,0.0,0.02893,0.02915,0.02915,0.02893,0.9290904,0.0,23.833334,3.0,0.67788136
75,1,4,24.24,28.52464990001943,28.55519985466906,24.100721677120266,0.0,299.9331051387056,353.39116531015304,0.0,0.0,129.59645405516446,255.1907801596205,0.0,0.38511097,24.093288,0.33485606,0.0,0.0,0.0,0.02893,0.02915,0.05867,0.02893,0.5149044,0.0,24.11111,3.0,0.67788136
76,1,5,23.72,28.650324169646264,30.103456257436463,21.80342010313545,0.0,296.3993521821034,342.7781085290691,0.0,0.0,159.44147688223023,344.02853907714604,0.0,0.41594142,24.442474,0.34860697,0.0,0.0,0.0,0.02893,0.02915,0.05867,0.02893,0.25734508,0.0,24.444445,3.0,0.67788136
77,1,6,23.38,30.513248036902684,29.5279899879992,23.50054198213719,0.0,244.2870646724124,183.0438200198636,0.0,0.0,180.6817641310652,279.659657130709,0.0,0.44863787,24.764494,1.367735,0.0,0.0,0.0,0.02893,0.02915,0.05867,0.02893,0.12186657,0.0,24.777779,3.0,0.67788136
78,1,7,23.76,29.537250049998164,28.04770421259936,25.18394428301549,42.7,343.1777404498596,76.70068789683955,94.20833293238438,34.32,229.5899364802644,152.79420932788426,289.3450480220344,0.44431975,24.856144,0.408589,20.290482,0.0,0.0,0.02893,0.02915,0.02915,0.02893,0.0,0.0,25.055555,3.0,0.67788136
79,1,8,24.94,30.30241435543943,28.926324335027665,24.46845766310929,106.22,269.8063859696365,0.0,88.829939601408,48.53,186.36808922896412,0.0,325.4331491962101,0.48169273,23.363369,0.45041832,78.04262,0.0,0.0,0.02915,0.02915,0.02915,0.02915,1.3580525,0.22300103,23.333334,3.0,0.67788136
80,1,9,26.74,30.39189289063654,25.322524244193275,27.55101205434688,151.34,322.2045633713459,0.0,98.96696252639752,63.43,195.9971082305884,0.0,678.6795508062697,0.5151339,23.865797,0.45280996,128.00912,0.0,0.0,0.02915,0.02915,0.02915,0.02915,1.1212304,0.0,23.88889,3.0,0.67788136
81,1,10,28.26,30.36886539699089,25.08339705114111,28.28581408147056,292.15,379.42964839910246,0.0,269.0091208818819,116.08,367.8920731462241,0.0,688.2404600018453,0.52289027,23.888803,0.44680247,269.3961,0.0,0.0,0.02915,0.05867,0.02915,0.02915,1.327904,0.0,23.88889,3.0,0.67788136
82,1,11,29.16,29.864698812053508,24.698914106531383,33.74125724089333,328.13,273.1803034258503,0.0,92.37314048535478,135.68,346.95533463642494,0.0,1046.610333532137,0.5450502,25.463703,0.39833075,321.02536,0.0,0.0,0.02915,0.05867,0.02893,0.02915,0.12055326,0.4460013,25.666666,3.0,0.67788136
83,1,12,29.61,28.821733768720463,25.721009307903387,32.412225987929375,269.21,224.49674269163955,0.0,121.78348268773466,164.38,260.84709652580455,0.0,596.8335436246709,0.54317623,24.444374,0.39929098,312.35638,0.0,0.0,0.02915,0.05867,0.02893,0.02915,1.4027882,0.0,24.444445,3.0,0.67788136
84,1,13,29.72,28.477256546747164,24.73851849227951,37.50424255205177,334.51,77.4861977141384,0.0,80.79225857761732,198.08,150.02874415926243,0.0,624.6377085280989,0.5355621,24.44445,0.4501277,390.58932,0.0,0.0,0.02915,0.02915,0.02893,0.02915,1.618938,0.0,24.444445,3.0,0.67788136
