,day_type,hour,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,indoor_dry_bulb_temperature,non_shiftable_load,solar_generation,dhw_storage_soc,electrical_storage_soc,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,cooling_demand,dhw_demand,indoor_dry_bulb_temperature_set_point,occupant_count,net_electricity_consumption
10,5,11,33.87,40.08525428170629,27.676508622732783,35.02097721939927,328.87,102.59605911788576,0.0,172.22370471862143,539.94,682.6962192234053,0.0,749.1274776471071,0.45759925,23.333338,1.5277264,564.91034,0.0,0.0,0.02915,0.05867,0.02893,0.02893,2.3398511,0.20385616,23.333334,2.0,0.5631514
11,5,12,35.9,37.52728720903596,26.089806459359437,36.69120844938156,112.41,72.89808381664214,0.0,219.14188891242225,874.11,586.8953044832238,0.0,1072.821434530928,0.48746818,23.333338,1.3181937,668.9316,0.0,0.0,0.02915,0.05867,0.02893,0.02893,2.4549305,0.23292647,23.333334,2.0,0.5631514
12,5,13,37.51,36.91681278109303,25.903390632424284,38.72668925081827,121.83,57.42243914758625,0.0,106.15591792916666,844.38,389.9758929051535,0.0,686.0481127187668,0.49153635,23.333338,1.1637992,683.7988,0.0,0.0,0.02915,0.02915,0.02893,0.02893,2.8158495,0.0,23.333334,2.0,0.5631514
13,5,14,38.69,32.41205455702462,25.72409595927396,38.56336225824167,116.94,0.0,0.0,155.3387940411361,860.31,0.0,0.0,520.8854304340953,0.48764792,23.33334,1.0173473,687.1585,0.0,0.0,0.02915,0.02915,0.02893,0.02893,3.280534,0.0,23.333334,2.0,0.5631514
14,5,15,39.3,30.835533317433235,25.26422006934006,38.41185497644129,114.1,0.0,0.0,150.66126483107612,851.91,0.0,0.0,537.2447270391707,0.47971603,23.333344,0.7742047,645.004,0.0,0.0,0.02915,0.02915,0.02893,0.02893,3.670794,0.0,23.333334,2.0,0.5631514
15,5,16,39.53,30.552141557040727,25.18654895787885,39.42017293605862,107.21,0.0,0.0,100.1045724763507,815.19,0.0,0.0,689.8171276715423,0.4715013,23.333344,0.87865835,553.2722,0.0,0.0,0.05867,0.02915,0.02893,0.02893,4.2222533,0.4658442,23.333334,2.0,0.5631514
16,5,17,39.16,28.479678874954544,24.059201729214525,40.33298102857114,99.99,0.0,0.0,94.99402961331444,741.94,0.0,0.0,926.4824182752265,0.46004352,23.33334,0.7792402,421.39114,0.0,0.0,0.05867,0.02893,0.02893,0.02893,4.5052023,0.0,23.333334,2.0,0.5631514
17,5,18,38.12,26.891977031131034,23.315087868847343,37.28779054331658,84.96,0.0,0.0,108.9930263684448,608.73,0.0,0.0,562.6353983256062,0.44940948,24.43424,0.74361974,247.31622,0.0,0.0,0.05867,0.02893,0.02893,0.02893,3.4265144,0.0,24.444445,2.0,0.5631514
18,5,19,36.11,24.89306204801829,24.264335214361783,34.77935957493004,56.38,0.0,72.68285341984947,69.20958130048587,330.48,0.0,131.84624128055546,213.0252125478632,0.4388801,24.444317,0.9292341,67.321686,0.0,0.0,0.02915,0.02893,0.02893,0.02893,2.9284859,0.0,24.444445,2.0,0.5631514
19,5,20,32.61,26.02791278830218,27.67641791850945,31.5115755854899,0.0,0.0,141.08924867572455,0.0,0.0,0.0,330.48743357900315,0.0,0.4360906,24.444448,0.98111206,-0.0,0.0,0.0,0.02915,0.02893,0.02893,0.02893,2.283349,0.0,24.444445,2.0,0.5631514
20,5,21,31.19,23.88933759822409,28.88935328227254,30.255563676779836,0.0,0.0,258.6650722092882,0.0,0.0,0.0,338.32026950666096,0.0,0.44039643,24.444448,1.0705605,0.0,0.0,0.0,0.02915,0.02893,0.02893,0.02893,2.0548487,0.0,24.444445,2.0,0.5631514
21,5,22,29.6,24.212109493887365,32.6857586876924,32.217402669824935,0.0,0.0,146.9366187271115,0.0,0.0,0.0,600.1001625702797,0.0,0.44714594,24.444448,1.190019,0.0,0.0,0.0,0.02915,0.02893,0.02893,0.02893,1.9365237,0.69876826,24.444445,2.0,0.5631514
22,5,23,28.04,23.865452169578944,33.5369373614559,28.45532217453683,0.0,0.0,212.79843280215772,0.0,0.0,0.0,856.487359324078,0.0,0.44966364,24.44445,0.9831019,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,2.5107696,0.8908062,24.444445,2.0,0.5631514
23,5,24,26.8,25.31902366153993,35.419364551362406,27.428365376403484,0.0,0.0,170.47556840108956,0.0,0.0,0.0,626.9551643037104,0.0,0.44306177,23.957163,0.526549,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,3.229727,1.3658351,23.944445,2.0,0.5631514
24,6,1,25.85,24.82681988194357,38.48764406758493,26.930542526983366,0.0,77.06422114262794,108.35413693073932,0.0,0.0,158.09053072116893,858.2539115839511,0.0,0.43100208,23.889814,0.4220805,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,1.4359914,0.0,23.88889,2.0,0.5631514
25,6,2,25.19,28.007140303573685,40.08721556251146,26.82291451930996,0.0,170.9846952598166,132.38854855811138,0.0,0.0,329.766010684188,1096.818864330259,0.0,0.39826325,23.888916,0.41900185,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.86825234,0.0,23.88889,2.0,0.5631514
26,6,3,24.85,28.575554007722147,39.172871382469,26.50530483928044,0.0,186.01118052208676,109.95351411617712,0.0,0.0,438.34098384053794,808.9185850161413,0.0,0.38313133,23.888865,0.41660294,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.6297043,0.0,23.88889,2.0,0.5631514
27,6,4,24.76,31.373488214867177,41.76142338346026,25.137736405234083,0.0,170.15962278833226,121.7054934457032,0.0,0.0,618.1786929734171,894.9290243593049,0.0,0.37263355,24.388514,0.41882977,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.20013396,0.6951398,24.38889,2.0,0.5631514
28,6,5,24.75,34.88600250262938,38.33062007050624,23.99377635947804,0.0,190.49629421077503,76.06129409433092,0.0,0.0,810.0702248522309,752.3161765990822,0.0,0.37101117,24.44427,0.43516034,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.10092566,0.0,24.444445,2.0,0.5631514
29,6,6,24.69,36.86639480871608,39.30374736323736,26.774896951151213,0.0,144.76385325871007,64.60322894491696,0.0,0.0,831.3776434140611,463.53648415790593,0.0,0.36689994,23.959879,0.4998095,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.42810667,0.0,23.944445,2.0,0.5631514
30,6,7,25.41,38.79588188854575,35.60645114514002,26.33353827562356,64.66,119.97657711877868,52.00547630967436,103.55491804468112,180.9,699.2215123743548,274.5748303050939,89.15014891008894,0.37266985,24.164816,0.52956533,29.413557,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.34678036,0.0,24.166666,2.0,0.5631514
31,6,8,27.01,39.33432597867883,31.813728998023983,26.191482881011897,149.62,101.84259075963638,0.0,107.6261333360914,288.82,966.9036129801902,0.0,128.80284274871804,0.38154596,24.444328,0.8164316,135.22647,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.48456812,0.0,24.444445,2.0,0.5631514
32,6,9,29.38,40.44803090148305,32.68168159264051,28.21856433425292,203.7,100.25750090882384,0.0,240.33484779389812,457.82,988.9263512201918,0.0,411.44829590344574,0.406686,24.113586,1.2068071,298.613,0.0,0.0,0.02893,0.02893,0.02893,0.02893,1.139501,0.0,24.11111,2.0,0.5631514
33,6,10,32.06,40.090436803847886,31.403639364112166,31.022391632794644,185.7,122.70626751830478,0.0,347.77079461601346,670.79,847.1080132866292,0.0,556.2994880568515,0.42412165,23.890118,1.3666495,466.0647,0.0,0.0,0.02893,0.02893,0.02893,0.02893,1.7604556,0.0,23.88889,2.0,0.5631514
34,6,11,34.51,39.04517650085882,28.66623024961157,30.64762968303506,167.12,99.2646495747963,0.0,146.73324007277645,767.73,827.8542819073365,0.0,678.1330947967546,0.46214747,23.888899,1.3814315,583.1921,0.0,0.0,0.02893,0.02893,0.02893,0.02893,2.1187146,0.0,23.88889,2.0,0.5631514
35,6,12,36.64,37.700897216788114,28.192008782212277,34.18820262181242,157.48,73.49269114851019,0.0,216.5897949976586,799.56,672.7493093026396,0.0,775.808798559414,0.4817733,23.888903,1.3423821,648.8753,0.0,0.0,0.02893,0.02893,0.02893,0.02893,2.481538,0.0,23.88889,2.0,0.5631514
36,6,13,38.33,36.22551485286853,27.482831709402,29.897132641324617,124.03,56.45125506740853,0.0,190.3789506345949,839.03,385.5740696499622,0.0,844.2439160146371,0.48428798,23.888893,1.1637992,671.3684,0.0,0.0,0.02893,0.02893,0.02893,0.02893,2.8291655,0.0,23.88889,2.0,0.5631514
37,6,14,39.51,31.75471807227609,25.527333793484832,30.43063270860908,120.41,0.0,0.0,265.12125328877545,852.89,0.0,0.0,709.7009274422425,0.4828102,23.888895,1.0173473,672.6154,0.0,0.0,0.02893,0.02893,0.02893,0.02893,3.2657402,0.0,23.88889,2.0,0.5631514
38,6,15,40.18,31.456697993032908,25.747561861816827,33.16775326939943,118.06,0.0,0.0,204.501748145158,842.73,0.0,0.0,352.66111509544174,0.48004398,23.888897,0.94176084,632.5983,0.0,0.0,0.02893,0.02893,0.02893,0.02893,3.8431668,0.4634199,23.88889,2.0,0.5631514
39,6,16,40.32,30.163491740667222,25.1924044161346,32.783798134091725,111.57,0.0,0.0,308.0222082481549,799.73,0.0,0.0,318.83025387939574,0.4737787,23.455633,1.0532166,541.6831,0.0,0.0,0.02893,0.02893,0.02893,0.02893,4.862257,0.0,23.38889,2.0,0.5631514
40,6,17,39.76,29.50876055633288,25.03267862409501,29.29611818485099,103.02,0.0,0.0,142.37486852612608,722.1,0.0,0.0,134.34720001173264,0.46469244,23.339384,0.9620526,411.01535,0.0,0.0,0.02893,0.02893,0.02893,0.02893,5.503086,0.46342131,23.333334,2.0,0.5631514
41,6,18,38.66,28.5104820918744,25.21206266459477,30.366834730376087,85.92,0.0,0.0,182.21087787076215,591.91,0.0,0.0,130.3986387485122,0.45898956,24.433403,0.94597626,241.4041,0.0,0.0,0.02893,0.02893,0.02893,0.02893,4.24092,0.0,24.444445,2.0,0.5631514
42,6,19,36.54,27.47832927601706,26.463562640301905,28.7962377750595,53.13,0.0,73.8249106001679,82.38211089189207,345.33,0.0,68.85533367607634,59.024347700834014,0.45085248,24.444324,0.97793716,66.47773,0.0,0.0,0.02893,0.02893,0.02893,0.02893,3.237449,0.23171316,24.444445,2.0,0.5631514
43,6,20,32.42,26.319718644473905,27.45731855518511,26.47549111575224,0.0,0.0,213.34871743201137,0.0,0.0,0.0,133.19031851294255,0.0,0.44455013,23.347233,0.7263815,-0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,3.6700768,0.0,23.333334,2.0,0.5631514
44,6,21,31.33,26.500878976159896,29.38753334183412,25.49045599546359,0.0,0.0,280.4220796068541,0.0,0.0,0.0,253.3674365822784,0.0,0.4466484,23.168518,0.45074904,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,3.3808317,0.0,23.166666,2.0,0.5631514
45,6,22,30.82,24.340866919752905,29.288176994824905,24.32311662540001,0.0,0.0,181.329044743444,0.0,0.0,0.0,328.3686503565699,0.0,0.45803782,23.111883,0.4430447,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,2.945896,0.23171313,23.11111,2.0,0.5631514
46,6,23,29.33,25.656776073630123,32.22680191631647,24.608050697653702,0.0,0.0,162.34358813841163,0.0,0.0,0.0,668.4029513975348,0.0,0.4585723,24.048813,0.4359811,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,1.3095069,0.23171285,24.055555,2.0,0.5631514
47,6,24,27.83,24.162153043831527,31.60593168285845,26.663084430521625,0.0,0.0,216.86152336637736,0.0,0.0,0.0,605.1265075277515,0.0,0.45503083,24.443262,0.42674518,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.71780735,0.0,24.444445,2.0,0.5631514
48,7,1,26.69,24.533361953502947,31.768985238673334,26.551667914999207,0.0,97.63429055699972,221.60734608481215,0.0,0.0,69.3229492493905,559.5832715022001,0.0,0.46807435,24.444437,0.4220805,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.5962326,0.0,24.444445,2.0,0.5631514
49,7,2,25.99,25.99850418392333,32.67228676785357,24.628357849852197,0.0,146.53538199991507,244.2880549392357,0.0,0.0,132.76718887539607,443.4880907005513,0.0,0.4455433,24.444439,0.41900185,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.51747376,0.0,24.444445,2.0,0.5631514
50,7,3,25.54,27.508979710832147,30.415347089159628,25.49586041390521,0.0,246.46404586032483,197.08438797829467,0.0,0.0,256.9218899446504,573.1357251076358,0.0,0.42211232,24.444448,0.41660294,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.44780537,0.0,24.444445,2.0,0.5631514
51,7,4,25.23,31.18653473627435,30.56899346343963,25.325017941317736,0.0,249.1193603620277,292.26595525273035,0.0,0.0,395.1054462371846,277.9926411289068,0.0,0.40063187,24.444439,0.41882977,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.3827652,0.0,24.444445,2.0,0.5631514
52,7,5,25.04,33.02885434941454,31.698323163513788,22.6739190110215,0.0,227.7327821367201,279.6363955457386,0.0,0.0,552.2035742514463,257.439565950648,0.0,0.38880092,24.444448,0.43516034,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.3466985,0.0,24.444445,2.0,0.5631514
53,7,6,24.9,31.298825578361587,29.21026561684449,25.28813964072561,0.0,199.98626927021016,95.68747481662928,0.0,0.0,675.6647528737046,155.26336906993473,0.0,0.3875193,24.444427,0.4998095,0.0,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.28149456,0.0,24.444445,2.0,0.5631514
54,7,7,25.33,31.442841282687816,27.416724695131773,22.0243887181507,81.66,242.4099968883233,60.78577888536572,42.512275521672485,65.88,679.4321480739507,60.77901199918429,47.85340736946583,0.39486527,24.444414,0.52956533,32.998703,0.0,0.0,0.02893,0.02893,0.02893,0.02893,0.32445532,0.0,24.444445,2.0,0.5631514
55,7,8,26.38,31.61651185637191,25.73394646725804,24.243373408531102,167.86,280.6671385575304,0.0,65.68265875591122,146.64,533.2992807192073,0.0,31.203717797261625,0.40610728,23.952791,0.62261087,130.09343,0.0,0.0,0.02893,0.02893,0.02893,0.02915,0.71418154,0.0,23.944445,2.0,0.5631514
56,7,9,28.36,31.7712875905259,27.34591274953068,26.613784411325955,228.13,253.8078893834952,0.0,122.69004782004964,304.44,491.55349020474665,0.0,57.61156414667861,0.41679135,23.88927,1.0114818,261.739,0.0,0.0,0.02893,0.02893,0.02893,0.02915,1.5840693,0.4364735,23.88889,2.0,0.5631514
57,7,10,30.53,32.21741549846276,26.174506677907456,27.516031601396875,252.27,241.13401870561867,0.0,389.9560946144972,444.23,299.4979018667899,0.0,85.69828497938347,0.4094445,23.888893,1.3666495,392.09894,0.0,0.0,0.02893,0.02893,0.02893,0.02915,1.4673795,0.0,23.88889,2.0,0.5631514
58,7,11,32.62,31.857414951074485,24.56322884898536,27.660181398796503,207.91,249.82795196498031,0.0,315.28367467784994,659.51,220.86400410558412,0.0,166.23553474927556,0.4289981,23.888891,1.200786,536.63324,0.0,0.0,0.02893,0.02893,0.02893,0.02915,2.472498,0.7988778,23.88889,2.0,0.5631514
59,7,12,32.22,30.91601225669699,24.32691108505905,30.52710222195405,183.22,117.7501149807971,0.0,347.8775804419798,708.77,192.2444195339909,0.0,226.1019587310754,0.46796656,23.888895,1.1668177,620.5233,0.0,0.0,0.02893,0.02893,0.02893,0.02915,2.0686831,0.0,23.88889,2.0,0.5631514
60,7,13,31.18,29.42933775944206,23.794840878157103,30.8714035008072,263.15,72.46836982107064,0.0,266.19024147330924,610.15,40.35623952749564,0.0,237.0405966448268,0.50073916,23.888899,1.1637992,640.3423,0.0,0.0,0.02893,0.02893,0.02893,0.02915,1.995293,0.23051175,23.88889,2.0,0.5631514
61,7,14,31.74,27.617209764812717,25.213738300639804,28.603862501685757,292.62,0.0,0.0,262.2558095325906,552.8,0.0,0.0,247.3155176241549,0.5184655,23.888897,8.397739,605.63446,0.0,0.0,0.02893,0.02893,0.02893,0.02915,3.1233954,0.05337015,23.88889,2.0,0.5631514
62,7,15,31.79,26.42230437212543,23.925342426640437,27.71474299919623,271.8,0.0,0.0,412.0584132864988,518.42,0.0,0.0,276.28192093575484,0.5223841,23.383844,1.109317,543.27075,0.0,0.0,0.02893,0.02893,0.02893,0.02915,3.3444948,0.121763565,23.333334,2.0,0.5631514
63,7,16,31.57,25.946805643405384,24.12207335147299,31.428908225387666,290.89,0.0,0.0,227.7476146928098,299.29,0.0,0.0,294.87288729932607,0.5204963,23.337772,1.0532166,390.21967,0.0,0.0,0.02893,0.02893,0.02893,0.05867,3.4408154,0.36927912,23.333334,2.0,0.5631514
64,7,17,31.08,25.12518101044784,23.619971987101916,27.688641056947905,218.77,0.0,0.0,314.9373637956822,223.27,0.0,0.0,270.3331794528437,0.51699936,23.607277,0.9620526,266.47968,0.0,0.0,0.02893,0.02893,0.02893,0.05867,3.0157857,0.8132383,23.61111,2.0,0.5631514
65,7,18,30.12,24.3401489182438,24.68216437989807,30.12034577275623,130.27,0.0,0.0,236.3482543448463,180.99,0.0,0.0,192.0456286699101,0.5139038,23.886387,0.94597626,149.0907,0.0,0.0,0.02893,0.02893,0.02893,0.05867,2.5796351,0.08549933,23.88889,2.0,0.5631514
66,7,19,28.69,24.04523793668768,22.49267044032181,27.32825969770141,66.24,0.0,36.97860562050204,92.12798958871774,48.42,0.0,41.14915469260066,193.2401596489897,0.509745,23.339859,0.97793716,47.793148,0.0,0.0,0.02893,0.02893,0.02893,0.02915,2.7149167,0.99712676,23.333334,2.0,0.5631514
67,7,20,26.94,25.3105979562696,24.564871617987077,27.0482204932829,0.0,0.0,86.70972168238612,0.0,0.0,0.0,58.68322662195551,0.0,0.49888206,23.33338,0.98111206,-0.0,0.0,0.0,0.02893,0.02893,0.02915,0.02915,2.3476198,0.30824593,23.333334,2.0,0.5631514
68,7,21,26.31,24.56968519956736,27.09028474819668,24.785995420759324,0.0,0.0,175.38558436340122,0.0,0.0,0.0,57.96304308482274,0.0,0.4943189,23.33334,1.0705605,0.0,0.0,0.0,0.02893,0.02893,0.02915,0.02915,2.0247376,0.0842448,23.333334,2.0,0.5631514
69,7,22,25.89,23.62082754839484,29.518233960848605,23.56903917604841,0.0,0.0,235.8149949408444,0.0,0.0,0.0,90.36596455131898,0.0,0.49825162,23.33334,1.190019,0.0,0.0,0.0,0.02893,0.02893,0.02915,0.02915,1.813909,0.0,23.333334,2.0,0.5631514
70,7,23,25.39,24.66559187350602,29.72890489034892,25.935088048177384,0.0,0.0,349.5567752025429,0.0,0.0,0.0,121.44188375481842,0.0,0.4894354,23.55316,0.4359811,0.0,0.0,0.0,0.02893,0.02893,0.02915,0.02893,1.1025751,0.0,23.555555,2.0,0.5631514
71,7,24,24.88,22.730866889005547,28.97120264551291,23.087920202301845,0.0,0.0,345.8500830681708,0.0,0.0,0.0,131.65875761316747,0.0,0.49427885,24.344215,0.42674518,0.0,0.0,0.0,0.02893,0.02893,0.02915,0.02893,0.20556521,0.0,24.444445,2.0,0.5631514
72,1,1,24.76,23.054962995776243,28.98804736360919,24.41054438466296,0.0,43.89603337526181,380.77561944888544,0.0,0.0,29.760708707881463,167.56880021050202,0.0,0.4824811,24.44392,0.4220805,0.0,0.0,0.0,0.02893,0.02893,0.02915,0.02893,0.21850544,0.0,24.444445,2.0,0.5631514
73,1,2,24.63,23.969801444678925,28.53706067385426,21.669212318602064,0.0,106.26233388749424,362.57963394021726,0.0,0.0,52.048623262948425,255.1836905784737,0.0,0.45889592,24.444443,0.41900185,0.0,0.0,0.0,0.02893,0.02915,0.02915,0.02893,0.25824302,0.0,24.444445,2.0,0.5631514
74,1,3,24.46,26.55469777801856,30.609999351998347,21.105866953495514,0.0,143.82683786256942,298.473136139738,0.0,0.0,65.06107729019887,175.50917593894636,0.0,0.41301814,24.444447,0.41660294,0.0,0.0,0.0,0.02893,0.02915,0.02915,0.02893,0.23871866,0.0,24.444445,2.0,0.5631514
75,1,4,24.24,28.52464990001943,28.55519985466906,24.100721677120266,0.0,299.9331051387056,353.39116531015304,0.0,0.0,129.59645405516446,255.1907801596205,0.0,0.38511097,24.44444,0.41882977,0.0,0.0,0.0,0.02893,0.02915,0.05867,0.02893,0.2169966,0.0,24.444445,2.0,0.5631514
76,1,5,23.72,28.650324169646264,30.103456257436463,21.80342010313545,0.0,296.3993521821034,342.7781085290691,0.0,0.0,159.44147688223023,344.02853907714604,0.0,0.41594142,24.44443,0.43516034,0.0,0.0,0.0,0.02893,0.02915,0.05867,0.02893,0.14682159,0.0,24.444445,2.0,0.5631514
77,1,6,23.38,30.513248036902684,29.5279899879992,23.50054198213719,0.0,244.28706467241236,183.04382001986357,0.0,0.0,180.6817641310652,279.659657130709,0.0,0.44863787,24.444431,0.5277521,0.0,0.0,0.0,0.02893,0.02915,0.05867,0.02893,0.13916765,0.0,24.444445,2.0,0.5631514
78,1,7,23.76,29.537250049998164,28.04770421259936,25.18394428301549,42.7,343.1777404498596,76.70068789683955,94.20833293238438,34.32,229.58993648026436,152.79420932788426,289.3450480220344,0.44431975,24.444458,0.7979006,20.290482,0.0,0.0,0.02893,0.02915,0.02915,0.02893,1.3932443,1.0525266,24.444445,2.0,0.5631514
79,1,8,24.94,30.30241435543943,28.926324335027665,24.46845766310929,106.22,269.8063859696365,0.0,88.829939601408,48.53,186.36808922896415,0.0,325.4331491962101,0.48169273,24.444448,0.8164316,78.04262,0.0,0.0,0.02915,0.02915,0.02915,0.02915,0.43944508,0.0,24.444445,2.0,0.5631514
80,1,9,26.74,30.39189289063654,25.322524244193275,27.55101205434688,151.34,322.2045633713459,0.0,98.96696252639752,63.43,195.9971082305884,0.0,678.6795508062697,0.5151339,24.44445,1.0114818,128.00912,0.0,0.0,0.02915,0.02915,0.02915,0.02915,1.4263475,0.9210594,24.444445,2.0,0.5631514
81,1,10,28.26,30.36886539699089,25.08339705114111,28.28581408147056,292.15,379.42964839910246,0.0,269.0091208818819,116.08,367.8920731462241,0.0,688.2404600018453,0.52289027,24.444448,1.1799242,269.3961,0.0,0.0,0.02915,0.05867,0.02915,0.02915,0.71297085,0.0,24.444445,2.0,0.5631514
82,1,11,29.16,29.864698812053508,24.698914106531383,33.74125724089333,328.13,273.1803034258503,0.0,92.37314048535478,135.68,346.95533463642494,0.0,1046.610333532137,0.5450502,24.444447,1.200786,321.02536,0.0,0.0,0.02915,0.05867,0.02893,0.02915,0.74112856,0.4586611,24.444445,2.0,0.5631514
83,1,12,29.61,28.821733768720463,25.721009307903387,32.412225987929375,269.21,224.49674269163955,0.0,121.78348268773466,164.38,260.84709652580455,0.0,596.8335436246709,0.54317623,24.444447,0.9912532,312.35638,0.0,0.0,0.02915,0.05867,0.02893,0.02915,0.65915877,0.0,24.444445,2.0,0.5631514
84,1,13,29.72,28.477256546747164,24.73851849227951,37.50424255205177,334.51,77.4861977141384,0.0,80.79225857761732,198.08,150.02874415926243,0.0,624.6377085280989,0.5355621,24.444448,0.99097216,390.58932,0.0,0.0,0.02915,0.02915,0.02893,0.02915,0.789608,0.6879795,24.444445,2.0,0.5631514
