,Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Solar Generation (W/kW),Heating Load (kWh),HVAC Mode (Off/Cooling/Heating),Temperature Set Point (C)
65,1,18,6,0,22.44,0.0,17.34,16.7,0.84,1.36,0.0,0,1,24.444444
66,1,19,6,0,22.44,0.0,19.0,14.8,7.68,1.29,0.0,0,1,24.444444
67,1,20,6,0,22.44,0.0,20.05,15.8,4.08,1.26,0.0,0,1,24.444444
68,1,21,6,0,22.4,0.0,20.72,15.4,1.08,0.94,0.0,0,1,24.444444
69,1,22,6,0,22.32,0.0,21.54,14.2,0.96,0.92,0.0,0,1,24.444444
70,1,23,6,0,22.31,0.0,22.03,15.0,2.04,0.87,0.0,0,1,24.444444
71,1,24,6,0,22.25,0.0,22.17,12.7,0.6,0.61,0.0,0,1,24.444444
72,1,1,7,0,22.13,0.0,22.21,7.1,0.84,0.33,0.0,0,1,24.444444
73,1,2,7,0,22.1,0.0,22.22,7.8,1.68,0.14,0.0,0,1,24.444444
74,1,3,7,0,22.11,0.0,22.39,13.3,5.52,0.3,0.0,0,1,24.444444
75,1,4,7,0,22.12,0.0,22.74,13.1,0.36,0.44,0.0,0,1,24.444444
76,1,5,7,0,22.11,0.0,23.37,11.1,0.0,0.27,0.0,0,1,24.444444
77,1,6,7,0,22.1,0.0,24.4,9.0,0.12,0.1,0.0,0,1,24.444444
78,1,7,7,0,22.11,0.0,25.5,11.7,1.2,0.42,0.0,0,1,24.444444
79,1,8,7,0,22.21,0.0,26.77,15.4,9.36,0.86,0.0,0,1,24.444444
80,1,9,7,0,22.3,0.0,28.07,14.0,4.44,1.15,167.061,0,1,24.444444
81,1,10,7,0,22.36,0.0,29.32,13.5,12.0,1.42,239.717,0,1,24.444444
82,1,11,7,0,22.41,0.0,30.09,13.1,22.92,1.56,274.493,0,1,24.444444
83,1,12,7,0,22.51,0.0,30.95,13.3,17.16,2.09,254.904,0,1,24.444444
84,1,13,7,0,22.7,0.0,31.66,17.6,3.36,4.33,276.912,0,1,24.444444
85,1,14,7,0,22.88,0.0,32.65,18.1,2.76,5.7,247.426,0,1,24.444444
86,1,15,7,0,22.71,0.0,34.32,10.0,4.56,3.38,205.656,0,1,24.444444
87,1,16,7,0,22.97,0.0,35.22,16.6,2.28,6.23,115.319,0,1,24.444444
88,1,17,7,0,22.82,0.0,37.09,12.6,2.16,3.91,19.8617,0,1,24.444444
89,1,18,7,0,23.11,0.0,38.76,20.1,5.28,7.69,0.0,0,1,24.444444
90,1,19,7,0,23.02,0.0,41.23,15.2,4.92,5.6,0.0,0,1,24.444444
91,1,20,7,0,23.1,0.0,42.82,18.1,3.24,7.04,0.0,0,1,24.444444
92,1,21,7,0,22.98,0.0,44.32,14.9,1.92,5.26,0.0,0,1,24.444444
93,1,22,7,0,22.88,0.0,45.94,12.7,1.08,4.34,0.0,0,1,24.444444
94,1,23,7,0,22.96,0.0,46.83,16.1,2.04,6.16,0.0,0,1,24.444444
95,1,24,7,0,22.83,0.0,47.87,12.0,0.6,3.53,0.0,0,1,24.444444
96,1,1,1,0,22.63,0.0,48.84,7.5,0.36,1.61,0.0,0,1,24.444444
97,1,2,1,0,22.6,0.0,49.51,7.9,3.24,1.79,0.0,0,1,24.444444
98,1,3,1,0,22.74,0.0,50.04,12.7,0.36,4.19,0.0,0,1,24.444444
99,1,4,1,0,22.73,0.0,50.91,11.3,0.12,3.48,0.0,0,1,24.444444
100,1,5,1,0,22.55,0.0,52.01,5.4,0.0,1.5,0.0,0,1,24.444444
101,1,6,1,0,22.61,0.0,52.56,9.1,0.24,2.34,0.0,0,1,24.444444
102,1,7,1,0,22.64,0.0,53.25,10.0,1.68,2.77,0.0,0,1,24.444444
103,1,8,1,0,22.68,0.0,53.59,11.8,8.28,3.86,0.0,0,1,24.444444
104,1,9,1,0,22.79,0.0,52.93,16.1,6.36,5.74,35.0533,0,1,24.444444
105,1,10,1,0,22.69,0.0,53.07,8.7,10.32,2.79,83.3007,0,1,24.444444
106,1,11,1,0,22.76,0.0,52.84,12.3,29.64,5.28,133.474,0,1,24.444444
107,1,12,1,0,22.74,0.0,53.27,7.6,7.32,4.24,161.289,0,1,24.444444
108,1,13,1,0,23.1,0.0,52.2,14.6,17.88,9.28,205.484,0,1,24.444444
109,1,14,1,0,23.39,0.0,51.24,15.0,0.96,11.24,208.856,0,1,24.444444
110,1,15,1,0,23.57,0.0,51.0,16.4,1.08,15.25,162.253,0,1,24.444444
111,1,16,1,0,23.59,0.0,51.46,15.7,3.84,15.92,119.52,0,1,24.444444
112,1,17,1,0,23.54,0.0,53.15,11.9,1.2,11.04,23.3456,0,1,24.444444
113,1,18,1,0,23.53,0.0,54.83,14.4,9.72,12.12,0.0,0,1,24.444444
114,1,19,1,0,23.41,0.0,55.68,13.0,6.12,9.33,0.0,0,1,24.444444
115,1,20,1,0,23.4,0.0,54.02,16.2,1.68,10.35,0.0,0,1,24.444444
116,1,21,1,0,23.2,0.0,50.71,14.5,2.28,5.98,0.0,0,1,24.444444
117,1,22,1,0,22.98,0.0,46.84,15.1,5.16,4.61,0.0,0,1,24.444444
118,1,23,1,0,22.89,0.0,42.46,16.3,1.44,4.02,0.0,0,1,24.444444
119,1,24,1,0,22.63,0.0,38.99,11.5,1.92,1.21,0.0,0,1,24.444444
120,1,1,2,0,22.57,0.0,35.44,14.7,3.12,1.31,0.0,0,1,24.444444
121,1,2,2,0,22.32,0.0,32.57,10.3,2.16,0.45,0.0,0,1,24.444444
122,1,3,2,0,22.19,0.0,29.5,11.4,0.48,0.2,0.0,0,1,24.444444
123,1,4,2,0,22.11,0.0,26.94,7.7,0.0,0.0,0.0,0,1,24.444444
124,1,5,2,0,22.08,0.0,24.82,8.1,0.12,0.0,0.0,0,1,24.444444
125,1,6,2,0,22.08,0.0,23.14,9.6,1.56,0.0,0.0,0,1,24.444444
126,1,7,2,0,22.09,0.0,22.09,12.9,0.96,0.0,0.0,0,1,24.444444
127,1,8,2,0,22.11,0.0,21.32,13.9,11.4,0.03,0.0,0,1,24.444444
128,1,9,2,0,22.09,0.0,20.45,11.2,9.84,0.0,94.531,0,1,24.444444
129,1,10,2,0,22.1,0.0,19.45,13.6,13.8,0.1,180.835,0,1,24.444444
130,1,11,2,0,22.11,0.0,18.07,13.2,12.48,0.21,242.911,0,1,24.444444
131,1,12,2,0,22.11,0.0,16.99,13.1,9.84,0.35,319.648,0,1,24.444444
132,1,13,2,0,22.16,0.0,15.96,16.2,8.52,0.78,316.014,0,1,24.444444
133,1,14,2,0,22.2,0.0,15.36,16.7,1.08,0.88,295.067,0,1,24.444444
134,1,15,2,0,22.18,0.0,14.83,15.1,0.6,0.71,234.592,0,1,24.444444
135,1,16,2,0,22.16,0.0,14.28,15.2,1.92,0.71,142.415,0,1,24.444444
136,1,17,2,0,22.12,0.0,13.93,12.6,2.64,0.27,39.7412,0,1,24.444444
137,1,18,2,0,22.12,0.0,14.05,15.8,8.28,0.28,0.0,0,1,24.444444
138,1,19,2,0,22.13,0.0,14.54,16.4,4.44,0.48,0.0,0,1,24.444444
139,1,20,2,0,22.15,0.0,14.77,18.9,2.16,0.5,0.0,0,1,24.444444
140,1,21,2,0,22.14,0.0,14.69,18.8,2.88,0.31,0.0,0,1,24.444444
141,1,22,2,0,22.1,0.0,14.6,13.1,2.28,0.04,0.0,0,1,24.444444
142,1,23,2,0,22.1,0.0,14.3,15.5,1.08,0.07,0.0,0,1,24.444444
143,1,24,2,0,22.09,0.0,13.96,13.8,4.32,0.0,0.0,0,1,24.444444
144,1,1,3,0,22.06,0.0,13.71,7.8,1.56,0.0,0.0,0,1,24.444444
145,1,2,3,0,22.06,0.0,13.57,11.2,0.48,0.0,0.0,0,1,24.444444
146,1,3,3,0,22.05,0.0,13.42,9.7,0.12,0.0,0.0,0,1,24.444444
147,1,4,3,0,22.04,0.0,13.27,8.0,3.36,0.0,0.0,0,1,24.444444
148,1,5,3,0,22.04,0.0,13.17,11.1,0.12,0.0,0.0,0,1,24.444444
149,1,6,3,0,22.03,0.0,13.03,11.8,1.08,0.0,0.0,0,1,24.444444
150,1,7,3,0,22.04,0.0,12.98,13.4,4.32,0.0,0.0,0,1,24.444444
151,1,8,3,0,22.05,0.0,13.02,13.1,24.72,0.0,0.0,0,1,24.444444
152,1,9,3,0,22.08,0.0,12.8,15.0,7.8,0.0,166.448,0,1,24.444444
153,1,10,3,0,22.08,0.0,12.47,9.3,5.64,0.0,240.656,0,1,24.444444
154,1,11,3,0,22.12,0.0,12.1,16.7,16.92,0.25,277.92,0,1,24.444444
155,1,12,3,0,22.1,0.0,11.83,10.4,6.24,0.14,283.128,0,1,24.444444
156,1,13,3,0,22.1,0.0,11.73,8.3,5.64,0.15,364.434,0,1,24.444444
157,1,14,3,0,22.1,0.0,11.75,11.2,6.24,0.58,388.746,0,1,24.444444
158,1,15,3,0,22.18,0.0,11.82,15.0,3.48,1.25,386.071,0,1,24.444444
159,1,16,3,0,22.19,0.0,12.1,12.9,6.24,1.15,271.037,0,1,24.444444
160,1,17,3,0,22.15,0.0,12.57,12.4,7.8,0.98,110.073,0,1,24.444444
161,1,18,3,0,22.11,0.0,13.77,13.0,3.6,0.58,11.1155,0,1,24.444444
162,1,19,3,0,22.11,0.0,15.18,14.3,0.72,0.53,0.0,0,1,24.444444
163,1,20,3,0,22.14,0.0,16.17,17.4,2.4,0.69,0.0,0,1,24.444444
164,1,21,3,0,22.16,0.0,16.68,18.2,3.24,0.7,0.0,0,1,24.444444
165,1,22,3,0,22.19,0.0,16.95,20.1,1.44,0.68,0.0,0,1,24.444444
166,1,23,3,0,22.14,0.0,17.43,16.3,4.2,0.41,0.0,0,1,24.444444
167,1,24,3,0,22.1,0.0,17.78,11.3,2.16,0.06,0.0,0,1,24.444444
168,1,1,4,0,22.1,0.0,18.05,15.1,0.48,0.15,0.0,0,1,24.444444
169,1,2,4,0,22.09,0.0,18.15,8.7,3.48,0.0,0.0,0,1,24.444444
170,1,3,4,0,22.08,0.0,18.18,9.1,0.0,0.0,0.0,0,1,24.444444
171,1,4,4,0,22.06,0.0,18.06,7.3,0.0,0.0,0.0,0,1,24.444444
172,1,5,4,0,22.06,0.0,17.9,6.8,0.0,0.0,0.0,0,1,24.444444
173,1,6,4,0,22.07,0.0,18.02,9.9,0.72,0.0,0.0,0,1,24.444444
174,1,7,4,0,22.09,0.0,18.41,15.4,1.32,0.0,0.0,0,1,24.444444
175,1,8,4,0,22.13,0.0,18.75,14.4,15.84,0.31,0.0,0,1,24.444444
176,1,9,4,0,22.14,0.0,18.49,10.9,11.76,0.31,200.418,0,1,24.444444
177,1,10,4,0,22.17,0.0,17.77,11.6,20.88,0.64,320.081,0,1,24.444444
178,1,11,4,0,22.34,0.0,17.47,14.1,8.64,1.27,426.219,0,1,24.444444
179,1,12,4,0,22.5,0.0,17.96,14.5,22.2,1.79,500.591,0,1,24.444444
180,1,13,4,0,22.55,0.0,19.16,12.0,9.24,1.82,501.666,0,1,24.444444
181,1,14,4,0,22.62,0.0,20.66,15.1,2.88,3.57,451.27,0,1,24.444444
182,1,15,4,0,22.62,0.0,22.36,11.8,0.48,2.9,362.457,0,1,24.444444
183,1,16,4,0,22.62,0.0,23.48,12.8,0.96,3.07,245.231,0,1,24.444444
184,1,17,4,0,22.58,0.0,24.89,10.8,1.44,1.91,91.2449,0,1,24.444444
185,1,18,4,0,22.59,0.0,26.5,14.3,2.52,1.93,7.0029,0,1,24.444444
186,1,19,4,0,22.66,0.0,27.6,19.2,5.76,3.78,0.0,0,1,24.444444
187,1,20,4,0,22.63,0.0,28.2,15.2,2.16,2.14,0.0,0,1,24.444444
188,1,21,4,0,22.64,0.0,28.0,17.6,1.32,2.59,0.0,0,1,24.444444
189,1,22,4,0,22.71,0.0,27.52,21.7,5.04,4.22,0.0,0,1,24.444444
190,1,23,4,0,22.66,0.0,27.28,16.6,0.84,2.2,0.0,0,1,24.444444
191,1,24,4,0,22.58,0.0,27.33,14.7,1.44,1.33,0.0,0,1,24.444444
192,1,1,5,0,22.45,0.0,27.93,12.1,0.84,0.97,0.0,0,1,24.444444
193,1,2,5,0,22.3,0.0,29.18,9.4,0.12,0.74,0.0,0,1,24.444444
194,1,3,5,0,22.3,0.0,30.08,11.7,0.12,0.76,0.0,0,1,24.444444
195,1,4,5,0,22.28,0.0,30.78,11.4,0.0,0.81,0.0,0,1,24.444444
196,1,5,5,0,22.27,0.0,31.24,12.5,0.0,0.78,0.0,0,1,24.444444
197,1,6,5,0,22.25,0.0,31.53,12.8,1.32,0.66,0.0,0,1,24.444444
198,1,7,5,0,22.27,0.0,31.55,14.1,6.6,0.84,0.0,0,1,24.444444
199,1,8,5,0,22.32,0.0,31.41,12.8,25.56,1.16,0.0,0,1,24.444444
200,1,9,5,0,22.51,0.0,30.72,15.5,14.52,2.13,167.689,0,1,24.444444
201,1,10,5,0,22.62,0.0,30.69,12.4,10.56,2.93,288.769,0,1,24.444444
202,1,11,5,0,22.82,0.0,31.15,17.9,21.12,6.9,391.802,0,1,24.444444
203,1,12,5,0,23.01,0.0,32.11,16.5,9.96,7.92,448.004,0,1,24.444444
204,1,13,5,0,23.08,0.0,33.28,13.3,18.36,7.84,439.261,0,1,24.444444
205,1,14,5,0,23.37,0.0,34.15,16.9,8.04,10.48,352.374,0,1,24.444444
206,1,15,5,0,23.3,0.0,35.85,11.0,0.48,7.34,269.528,0,1,24.444444
207,1,16,5,0,23.33,0.0,37.23,12.3,1.2,7.75,130.529,0,1,24.444444
208,1,17,5,0,23.38,0.0,38.31,14.5,2.16,8.41,33.8496,0,1,24.444444
209,1,18,5,0,23.35,0.0,40.17,13.8,1.56,7.8,0.0,0,1,24.444444
210,1,19,5,0,23.3,0.0,41.85,12.9,3.12,7.52,0.0,0,1,24.444444
211,1,20,5,0,23.19,0.0,43.51,11.5,2.04,6.06,0.0,0,1,24.444444
212,1,21,5,0,23.16,0.0,44.24,13.0,3.0,6.44,0.0,0,1,24.444444
213,1,22,5,0,23.16,0.0,44.46,14.6,2.76,6.87,0.0,0,1,24.444444
214,1,23,5,0,23.21,0.0,44.19,17.4,0.24,8.11,0.0,0,1,24.444444
215,1,24,5,0,23.1,0.0,44.63,14.8,0.72,5.92,0.0,0,1,24.444444
216,1,1,6,0,22.82,0.0,45.78,9.3,0.0,2.76,0.0,0,1,24.444444
217,1,2,6,0,22.83,0.0,46.1,13.3,0.48,4.06,0.0,0,1,24.444444
218,1,3,6,0,22.74,0.0,47.3,9.6,0.36,2.46,0.0,0,1,24.444444
219,1,4,6,0,22.77,0.0,48.46,12.9,0.12,3.88,0.0,0,1,24.444444
220,1,5,6,0,22.75,0.0,49.48,11.7,0.24,3.33,0.0,0,1,24.444444
221,1,6,6,0,22.74,0.0,50.27,11.8,2.52,3.48,0.0,0,1,24.444444
222,1,7,6,0,22.72,0.0,50.83,11.8,13.08,3.27,0.0,0,1,24.444444
223,1,8,6,0,22.73,0.0,50.91,13.0,14.52,3.79,0.0,0,1,24.444444
224,1,9,6,0,22.76,0.0,50.52,14.5,11.64,4.42,27.818,0,1,24.444444
225,1,10,6,0,22.72,0.0,50.65,11.1,7.2,3.34,56.079,0,1,24.444444
226,1,11,6,0,22.86,0.0,50.66,15.2,2.16,6.38,97.5963,0,1,24.444444
227,1,12,6,0,23.09,0.0,50.33,17.0,16.44,8.48,140.04,0,1,24.444444
228,1,13,6,0,23.28,0.0,50.38,17.4,9.24,9.81,142.52,0,1,24.444444
229,1,14,6,0,23.29,0.0,51.84,13.5,9.36,8.53,137.034,0,1,24.444444
230,1,15,6,0,23.33,0.0,53.28,13.1,1.32,9.13,96.0527,0,1,24.444444
231,1,16,6,0,23.36,0.0,54.67,13.4,3.36,9.44,38.9878,0,1,24.444444
232,1,17,6,0,23.37,0.0,55.94,13.4,8.64,9.69,13.4343,0,1,24.444444
233,1,18,6,0,23.29,0.0,58.26,10.5,3.36,8.12,0.0,0,1,24.444444
234,1,19,6,0,23.54,0.0,57.71,19.5,1.08,18.66,0.0,0,1,24.444444
235,1,20,6,0,23.54,0.0,57.22,15.4,0.48,13.25,0.0,0,1,24.444444
236,1,21,6,0,23.57,0.0,56.63,19.3,0.84,18.75,0.0,0,1,24.444444
237,1,22,6,0,23.56,0.0,56.8,15.1,2.04,14.28,0.0,0,1,24.444444
238,1,23,6,0,23.59,0.0,57.52,18.9,0.84,21.33,0.0,0,1,24.444444
239,1,24,6,0,23.6,0.0,58.27,19.3,2.52,22.46,0.0,0,1,24.444444
240,1,1,7,0,23.5,0.0,60.77,10.3,0.12,10.25,0.0,0,1,24.444444
241,1,2,7,0,23.45,0.0,63.65,9.5,0.24,10.58,0.0,0,1,24.444444
242,1,3,7,0,23.52,0.0,64.82,11.8,0.12,13.99,0.0,0,1,24.444444
243,1,4,7,0,23.41,0.0,67.01,7.3,0.12,9.36,0.0,0,1,24.444444
244,1,5,7,0,23.51,0.0,67.49,12.1,0.0,15.42,0.0,0,1,24.444444
245,1,6,7,0,23.56,0.0,66.04,14.4,0.48,20.15,0.0,0,1,24.444444
246,1,7,7,0,23.56,0.0,64.82,12.2,10.08,16.53,0.0,0,1,24.444444
247,1,8,7,0,23.51,0.0,65.1,8.7,16.92,11.45,0.0,0,1,24.444444
248,1,9,7,0,23.53,0.0,64.69,10.6,11.28,13.98,82.4008,0,1,24.444444
249,1,10,7,0,23.54,0.0,63.3,8.9,19.56,14.56,191.76,0,1,24.444444
250,1,11,7,0,23.59,0.0,59.86,10.9,16.56,20.58,301.812,0,1,24.444444
251,1,12,7,0,23.61,0.0,56.2,11.2,5.16,23.81,389.392,0,1,24.444444
252,1,13,7,0,23.61,0.0,53.6,12.3,12.12,26.49,423.52,0,1,24.444444
253,1,14,7,0,23.61,0.0,48.7,15.0,3.72,29.65,420.118,0,1,24.444444
254,1,15,7,0,23.61,0.0,43.48,12.4,5.04,24.4,349.641,0,1,24.444444
255,1,16,7,0,23.61,0.0,38.04,10.3,3.48,19.67,256.485,0,1,24.444444
256,1,17,7,0,23.61,0.0,35.4,13.0,1.56,19.5,110.496,0,1,24.444444
257,1,18,7,0,23.61,0.0,34.36,14.2,6.36,16.49,7.6067,0,1,24.444444
258,1,19,7,0,23.59,0.0,33.86,13.3,6.12,13.76,0.0,0,1,24.444444
259,1,20,7,0,23.6,0.0,33.22,19.9,4.44,17.92,0.0,0,1,24.444444
260,1,21,7,0,23.6,0.0,32.73,20.2,1.44,16.31,0.0,0,1,24.444444
261,1,22,7,0,23.56,0.0,32.46,15.4,0.6,10.3,0.0,0,1,24.444444
262,1,23,7,0,23.48,0.0,32.6,16.3,0.84,8.18,0.0,0,1,24.444444
263,1,24,7,0,23.29,0.0,32.8,14.3,0.6,5.7,0.0,0,1,24.444444
264,1,1,1,0,22.94,0.0,33.42,9.3,0.84,2.6,0.0,0,1,24.444444
265,1,2,1,0,22.85,0.0,33.36,14.5,1.44,3.36,0.0,0,1,24.444444
266,1,3,1,0,22.68,0.0,33.54,10.5,1.08,1.4,0.0,0,1,24.444444
267,1,4,1,0,22.59,0.0,33.6,11.1,0.12,1.5,0.0,0,1,24.444444
268,1,5,1,0,22.47,0.0,33.79,9.6,0.12,1.01,0.0,0,1,24.444444
269,1,6,1,0,22.39,0.0,33.84,9.9,0.48,0.83,0.0,0,1,24.444444
270,1,7,1,0,22.34,0.0,33.84,9.9,3.0,0.9,0.0,0,1,24.444444
271,1,8,1,0,22.51,0.0,33.71,13.2,6.24,1.8,0.0,0,1,24.444444
272,1,9,1,0,22.67,0.0,33.63,12.3,4.92,3.87,189.159,0,1,24.444444
273,1,10,1,0,22.76,0.0,33.32,8.7,10.32,5.89,355.317,0,1,24.444444
274,1,11,1,0,22.88,0.0,32.28,9.7,13.68,7.88,480.298,0,1,24.444444
275,1,12,1,0,23.11,0.0,31.11,12.3,7.2,10.29,514.914,0,1,24.444444
276,1,13,1,0,23.27,0.0,30.18,11.7,8.16,11.44,513.373,0,1,24.444444
277,1,14,1,0,23.42,0.0,29.28,13.2,1.2,13.3,461.385,0,1,24.444444
278,1,15,1,0,23.5,0.0,28.58,12.2,2.64,12.76,347.957,0,1,24.444444
279,1,16,1,0,23.53,0.0,28.0,14.0,7.08,14.25,236.652,0,1,24.444444
280,1,17,1,0,23.5,0.0,27.9,11.4,3.24,10.27,90.6711,0,1,24.444444
281,1,18,1,0,23.52,0.0,28.71,15.6,8.4,12.17,7.18555,0,1,24.444444
282,1,19,1,0,23.52,0.0,29.89,14.7,1.2,10.61,0.0,0,1,24.444444
283,1,20,1,0,23.45,0.0,31.13,13.3,0.48,8.03,0.0,0,1,24.444444
284,1,21,1,0,23.53,0.0,31.98,19.6,2.04,12.38,0.0,0,1,24.444444
285,1,22,1,0,23.43,0.0,33.47,14.5,0.72,7.52,0.0,0,1,24.444444
286,1,23,1,0,23.45,0.0,35.11,17.7,3.48,8.76,0.0,0,1,24.444444
287,1,24,1,0,23.39,0.0,36.68,16.4,2.52,7.83,0.0,0,1,24.444444
288,1,1,2,0,23.14,0.0,39.05,10.7,1.2,4.76,0.0,0,1,24.444444
289,1,2,2,0,23.2,0.0,41.16,14.0,2.52,6.68,0.0,0,1,24.444444
