,Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Solar Generation (W/kW),Heating Load (kWh),HVAC Mode (Off/Cooling/Heating),Temperature Set Point (C),Occupant Count (people)
170,1,3,4,0,21.54,0.0,17.66,14.6,0.48,0.0,0.0,0,1,24.444444,2
171,1,4,4,0,21.55,0.0,17.66,16.2,0.12,0.0,0.0,0,1,24.444444,2
172,1,5,4,0,21.53,0.0,17.64,10.9,0.6,0.0,0.0,0,1,24.444444,2
173,1,6,4,0,21.54,0.0,17.8,15.5,1.8,0.0,0.0,0,1,24.444444,2
174,1,7,4,0,21.54,0.0,18.17,14.6,2.88,0.0,0.0,0,1,24.444444,2
175,1,8,4,0,21.54,0.0,18.4,12.9,12.0,0.0,0.0,0,1,24.444444,2
176,1,9,4,0,21.56,0.0,17.96,12.2,7.92,0.0,200.418,0,1,24.444444,2
177,1,10,4,0,21.74,0.0,16.93,17.3,3.24,0.03,320.081,0,1,24.444444,2
178,1,11,4,0,21.81,0.0,16.65,14.4,3.0,0.24,426.219,0,1,24.444444,2
179,1,12,4,0,22.07,0.0,17.0,19.2,2.76,1.57,500.591,0,1,24.444444,2
180,1,13,4,0,22.07,0.0,18.19,14.3,4.92,1.11,501.666,0,1,24.444444,2
181,1,14,4,0,22.03,0.0,19.82,11.1,2.4,0.78,451.27,0,1,24.444444,2
182,1,15,4,0,22.33,0.0,20.97,17.4,1.68,2.42,362.457,0,1,24.444444,2
183,1,16,4,0,22.14,0.0,22.44,10.0,1.44,0.37,245.231,0,1,24.444444,2
184,1,17,4,0,22.14,0.0,23.58,13.3,1.8,0.53,91.2449,0,1,24.444444,2
185,1,18,4,0,21.96,0.0,24.83,12.0,3.0,0.2,7.0029,0,1,24.444444,2
186,1,19,4,0,22.05,0.0,25.36,16.1,13.08,0.64,0.0,0,1,24.444444,2
187,1,20,4,0,22.13,0.0,25.82,16.9,8.64,0.82,0.0,0,1,24.444444,2
188,1,21,4,0,22.2,0.0,25.95,19.2,3.6,1.3,0.0,0,1,24.444444,2
189,1,22,4,0,22.19,0.0,26.04,18.0,9.12,1.17,0.0,0,1,24.444444,2
190,1,23,4,0,22.22,0.0,25.99,19.1,1.92,1.42,0.0,0,1,24.444444,2
191,1,24,4,0,22.24,0.0,26.22,20.7,0.84,1.8,0.0,0,1,24.444444,2
192,1,1,5,0,22.04,0.0,27.19,14.5,0.6,0.32,0.0,0,1,24.444444,2
193,1,2,5,0,21.99,0.0,28.59,14.8,0.96,0.32,0.0,0,1,24.444444,2
194,1,3,5,0,21.8,0.0,30.1,10.3,0.36,0.0,0.0,0,1,24.444444,2
195,1,4,5,0,21.76,0.0,30.96,11.9,0.36,0.04,0.0,0,1,24.444444,2
196,1,5,5,0,21.85,0.0,31.31,15.8,0.36,0.24,0.0,0,1,24.444444,2
197,1,6,5,0,21.78,0.0,31.77,13.6,3.36,0.07,0.0,0,1,24.444444,2
198,1,7,5,0,21.79,0.0,31.73,15.2,4.08,0.15,0.0,0,1,24.444444,2
199,1,8,5,0,21.78,0.0,31.54,10.7,14.88,0.02,0.0,0,1,24.444444,2
200,1,9,5,0,21.85,0.0,30.92,9.7,4.08,0.16,167.689,0,1,24.444444,2
201,1,10,5,0,22.35,0.0,29.99,20.1,6.6,3.8,288.769,0,1,24.444444,2
202,1,11,5,0,22.56,0.0,30.39,18.3,2.16,5.33,391.802,0,1,24.444444,2
203,1,12,5,0,22.59,0.0,31.6,13.9,1.8,5.08,448.004,0,1,24.444444,2
204,1,13,5,0,22.67,0.0,32.7,13.1,1.2,6.36,439.261,0,1,24.444444,2
205,1,14,5,0,22.83,0.0,33.8,15.7,1.8,8.96,352.374,0,1,24.444444,2
206,1,15,5,0,22.85,0.0,35.36,12.8,0.84,7.45,269.528,0,1,24.444444,2
207,1,16,5,0,22.86,0.0,36.74,13.4,1.44,7.36,130.529,0,1,24.444444,2
208,1,17,5,0,22.89,0.0,37.6,16.7,2.04,8.85,33.8496,0,1,24.444444,2
209,1,18,5,0,22.91,0.0,38.66,18.3,2.04,9.39,0.0,0,1,24.444444,2
210,1,19,5,0,22.88,0.0,39.88,16.2,2.16,7.95,0.0,0,1,24.444444,2
211,1,20,5,0,22.96,0.0,40.83,20.9,4.08,11.88,0.0,0,1,24.444444,2
212,1,21,5,0,22.9,0.0,41.71,17.7,7.8,8.31,0.0,0,1,24.444444,2
213,1,22,5,0,22.95,0.0,42.02,22.1,8.16,11.63,0.0,0,1,24.444444,2
214,1,23,5,0,22.86,0.0,42.59,17.7,2.76,7.26,0.0,0,1,24.444444,2
215,1,24,5,0,22.8,0.0,43.46,16.7,0.84,6.1,0.0,0,1,24.444444,2
216,1,1,6,0,22.76,0.0,44.04,17.3,0.6,5.96,0.0,0,1,24.444444,2
217,1,2,6,0,22.58,0.0,45.13,13.3,0.72,3.18,0.0,0,1,24.444444,2
218,1,3,6,0,22.66,0.0,45.93,17.9,0.36,5.65,0.0,0,1,24.444444,2
219,1,4,6,0,22.59,0.0,47.45,15.2,0.24,4.23,0.0,0,1,24.444444,2
220,1,5,6,0,22.61,0.0,48.39,16.7,0.6,5.2,0.0,0,1,24.444444,2
221,1,6,6,0,22.56,0.0,49.23,15.2,2.16,4.25,0.0,0,1,24.444444,2
222,1,7,6,0,22.5,0.0,49.89,14.5,3.96,3.67,0.0,0,1,24.444444,2
223,1,8,6,0,22.59,0.0,49.43,18.3,8.4,5.88,0.0,0,1,24.444444,2
224,1,9,6,0,22.54,0.0,49.06,15.9,2.88,4.1,27.818,0,1,24.444444,2
225,1,10,6,0,22.53,0.0,49.0,14.9,1.32,4.24,56.079,0,1,24.444444,2
226,1,11,6,0,22.68,0.0,48.82,18.6,4.8,8.25,97.5963,0,1,24.444444,2
227,1,12,6,0,22.69,0.0,49.25,15.1,12.0,6.82,140.04,0,1,24.444444,2
228,1,13,6,0,22.8,0.0,49.66,17.3,0.96,9.89,142.52,0,1,24.444444,2
229,1,14,6,0,22.88,0.0,50.64,16.6,1.2,11.08,137.034,0,1,24.444444,2
230,1,15,6,0,22.89,0.0,51.97,14.8,2.04,10.16,96.0527,0,1,24.444444,2
231,1,16,6,0,22.91,0.0,53.31,15.3,2.88,10.57,38.9878,0,1,24.444444,2
232,1,17,6,0,22.92,0.0,54.31,15.6,3.0,10.55,13.4343,0,1,24.444444,2
233,1,18,6,0,22.87,0.0,55.93,13.3,5.52,8.52,0.0,0,1,24.444444,2
234,1,19,6,0,22.96,0.0,56.49,16.7,1.8,13.26,0.0,0,1,24.444444,2
235,1,20,6,0,23.01,0.0,56.19,18.4,1.92,15.48,0.0,0,1,24.444444,2
236,1,21,6,0,23.07,0.0,55.08,22.8,2.64,21.11,0.0,0,1,24.444444,2
237,1,22,6,0,23.1,0.0,54.54,21.8,1.68,21.13,0.0,0,1,24.444444,2
238,1,23,6,0,23.11,0.0,55.42,21.2,4.32,22.09,0.0,0,1,24.444444,2
239,1,24,6,0,23.11,0.0,57.34,20.2,1.44,21.73,0.0,0,1,24.444444,2
240,1,1,7,0,23.1,0.0,58.86,17.6,0.24,18.26,0.0,0,1,24.444444,2
241,1,2,7,0,23.1,0.0,59.84,17.1,0.6,18.89,0.0,0,1,24.444444,2
242,1,3,7,0,23.11,0.0,60.38,17.7,1.92,20.91,0.0,0,1,24.444444,2
243,1,4,7,0,23.11,0.0,61.06,16.7,0.72,20.06,0.0,0,1,24.444444,2
244,1,5,7,0,23.11,0.0,61.8,16.7,0.36,20.48,0.0,0,1,24.444444,2
245,1,6,7,0,23.08,0.0,63.13,12.5,1.08,15.52,0.0,0,1,24.444444,2
246,1,7,7,0,23.08,0.0,63.63,13.3,1.32,16.95,0.0,0,1,24.444444,2
247,1,8,7,0,23.1,0.0,61.94,17.3,2.52,22.33,0.0,0,1,24.444444,2
248,1,9,7,0,23.08,0.0,60.89,12.6,4.92,14.84,82.4008,0,1,24.444444,2
249,1,10,7,0,23.08,0.0,59.86,13.0,3.48,18.65,191.76,0,1,24.444444,2
250,1,11,7,0,23.11,0.0,55.51,21.4,15.0,33.44,301.812,0,1,24.444444,2
251,1,12,7,0,23.12,0.0,51.87,17.1,18.96,29.06,389.392,0,1,24.444444,2
252,1,13,7,0,23.12,0.0,50.08,17.8,10.44,30.77,423.52,0,1,24.444444,2
253,1,14,7,0,23.12,0.0,46.56,17.3,15.12,29.69,420.118,0,1,24.444444,2
254,1,15,7,0,23.12,0.0,42.24,14.7,1.32,24.92,349.641,0,1,24.444444,2
255,1,16,7,0,23.12,0.0,37.13,17.3,4.44,25.34,256.485,0,1,24.444444,2
256,1,17,7,0,23.1,0.0,34.53,12.8,4.8,17.1,110.496,0,1,24.444444,2
257,1,18,7,0,23.11,0.0,33.15,16.6,19.2,16.38,7.6067,0,1,24.444444,2
258,1,19,7,0,23.11,0.0,32.31,18.2,6.96,16.2,0.0,0,1,24.444444,2
259,1,20,7,0,23.08,0.0,31.73,17.3,7.92,13.22,0.0,0,1,24.444444,2
260,1,21,7,0,23.09,0.0,31.47,19.9,3.72,14.16,0.0,0,1,24.444444,2
261,1,22,7,0,23.09,0.0,31.44,20.3,3.84,13.49,0.0,0,1,24.444444,2
262,1,23,7,0,23.06,0.0,31.77,20.6,3.48,10.71,0.0,0,1,24.444444,2
263,1,24,7,0,23.0,0.0,32.0,19.7,1.32,8.45,0.0,0,1,24.444444,2
264,1,1,1,0,22.72,0.0,32.64,12.9,0.96,2.99,0.0,0,1,24.444444,2
265,1,2,1,0,22.39,0.0,33.26,11.3,0.24,1.16,0.0,0,1,24.444444,2
266,1,3,1,0,22.4,0.0,33.15,16.7,1.08,2.73,0.0,0,1,24.444444,2
267,1,4,1,0,22.36,0.0,33.27,16.2,0.84,2.21,0.0,0,1,24.444444,2
268,1,5,1,0,22.22,0.0,33.59,13.8,0.24,0.82,0.0,0,1,24.444444,2
269,1,6,1,0,22.16,0.0,33.61,15.2,2.28,0.88,0.0,0,1,24.444444,2
270,1,7,1,0,22.06,0.0,33.65,13.4,3.72,0.45,0.0,0,1,24.444444,2
271,1,8,1,0,22.14,0.0,33.58,14.9,11.88,1.65,0.0,0,1,24.444444,2
272,1,9,1,0,22.22,0.0,33.56,11.4,5.4,2.93,189.159,0,1,24.444444,2
273,1,10,1,0,22.51,0.0,32.73,13.3,6.36,6.47,355.317,0,1,24.444444,2
274,1,11,1,0,22.77,0.0,31.32,16.1,17.64,10.69,480.298,0,1,24.444444,2
275,1,12,1,0,22.92,0.0,30.22,17.2,6.84,13.54,514.914,0,1,24.444444,2
276,1,13,1,0,22.88,0.0,29.52,9.1,11.28,8.81,513.373,0,1,24.444444,2
277,1,14,1,0,22.92,0.0,28.72,12.2,14.88,12.38,461.385,0,1,24.444444,2
